OPIS Truckstop ID,latitude,longitude,Retail Price
70945,38.5822,-77.7781,3.759
70946,38.2314,-78.3756,3.699
70947,38.2992,-77.4872,3.759
70948,36.0956,-79.8271,3.649
70949,35.7237,-78.8743,3.999
70950,36.1065,-80.0842,3.199
70951,39.1057,-77.5544,3.659
70952,35.8324,-78.6429,3.709
70953,38.2992,-77.4872,3.759
70954,35.6936,-78.6181,3.599
70955,38.2992,-77.4872,3.759
70956,34.2099,-77.8866,3.779
70957,38.2992,-77.4872,3.759
70958,38.2992,-77.4872,3.759
70959,34.2099,-77.8866,3.799
70960,38.1593,-79.0611,2.899
70961,34.2099,-77.8866,3.799
70962,37.9603,-76.761,3.759
70963,35.5406,-78.2932,3.799
70964,38.2807,-77.1896,3.499
70965,35.8324,-78.6429,3.709
70966,37.3859982,-79.1128169,3.699
70967,35.085,-78.9772,3.799
70968,37.7597,-77.4716,3.674
70969,36.0956,-79.8271,3.699
70970,37.5427,-77.9267,3.699
70971,37.7259779,-79.1128169,3.699
70973,35.991,-79.9937,3.66566666
70974,37.5295,-77.4756,3.699
70975,37.5295,-77.4756,3.699
70976,36.1065,-80.0842,3.199
70977,35.8324,-78.6429,3.709
70978,35.8324,-78.6429,3.599
70979,35.8324,-78.6429,3.719
70980,37.7755963,-79.1128169,3.699
70982,37.5327893,-79.1128169,3.509
70983,37.5131191,-79.1128169,3.699
70984,35.9685,-77.804,3.409
70985,36.0998131,-80.2440518,3.57233333
70986,36.0242,-78.4816,3.699
70987,37.5295,-77.4756,3.699
70988,37.0551,-76.363,3.42566666
70989,36.7335,-76.0435,3.57233333
70990,37.0551,-76.363,3.42566666
70991,37.1051,-76.5185,3.41066666
70992,37.512,-77.3149,3.259
70993,37.7597,-77.4716,3.699
70994,37.5295,-77.4756,3.699
70995,37.3531,-77.4342,3.799
70996,37.9509737,-79.1128169,3.899
70997,37.4856,-77.6522,3.699
70998,36.8468,-76.354,3.46566666
71001,37.5295,-77.4756,3.699
71002,38.0375,-78.4855,3.899
71003,37.5295,-77.4756,3.699
71004,37.8601402,-77.4641492,3.699
71005,37.5295,-77.4756,3.699
71006,37.5295,-77.4756,3.699
71007,33.8149,-86.8157,3.129
71009,35.9617,-83.1976,3.11566666
71010,38.1663,-85.6485,3.19566666
71011,41.4015,-73.4709,3.459
71012,41.0787079,-73.4692873,3.83233333
71013,41.9426657,-79.1128169,3.959
71014,39.1941,-76.7428,3.099
71018,42.1631,-92.026,3.199
71019,44.455,-93.1698,3.524
71020,30.5307,-96.7007,3.299
71021,41.2932,-89.071,3.224
71022,29.6814,-97.6468,3.009
71023,31.854,-103.0924,3.25066666
71024,40.914,-90.6425,3.3956666666666666
71025,43.9491,-88.0942,3.39066666
71027,42.1866,-93.5863,2.959
71029,41.8741,-88.0157,3.349
71030,32.4355,-111.1558,3.06233333
71032,39.4737,-118.7779,3.52566666
71033,39.1511,-119.7476,3.589
71034,37.6834,-113.0956,3.44233333
71036,38.4689,-107.859,3.43566666
71037,41.1365,-77.4521,3.599
71039,41.1889,-80.9711,3.259
71042,39.1511,-119.7476,3.599
71046,39.1413,-84.506,3.699
71047,34.4233,-112.2408,3.68066666
71050,41.947,-85.6281,3.699
71051,39.9651,-76.7315,3.259
71053,37.7345,-88.942,3.5389999999999997
71055,36.199,-86.5115,3.25233333
71056,34.5731,-86.9905,3.42566666
71057,44.6483,-121.139,3.689
71058,44.5459,-93.5755,3.349
71059,30.635,-81.5678,3.34233333
71060,36.5083,-80.6155,2.859
71061,33.4018,-81.422,3.799
71062,38.957742,-79.1128169,3.44233333
71063,35.1054,-106.6465,3.19733333
71064,39.7968,-88.2749,3.389
71065,40.2924,-110.0093,3.439
71066,32.8065,-83.6974,3.089
71067,34.5022,-82.0207,3.099
71071,45.1257,-92.6731,3.524
71072,31.9563,-83.7694,3.309
71073,37.7345,-88.942,3.7439999999999998
71074,42.0989145,-79.1128169,3.279
71075,30.8103,-97.6144,2.83233333
71076,42.0451,-91.585,3.524
71077,46.8839,-96.0989,3.509
71079,31.8476,-106.43,2.699
71080,42.5675589,-79.1128169,2.979
71083,33.3645,-82.0708,3.22566666
71084,36.1283,-95.9042,3.16566666
71085,40.1043,-84.6209,3.599
71086,41.896,-88.2253,3.674
71087,47.1279,-119.2759,3.799
71088,42.2298,-91.1861,3.399
71090,35.3461,-101.3804,2.94566666
71091,39.4179,-92.4364,3.46233333
71094,41.1593,-92.6304,3.379
71095,31.1436,-85.0925,3.659
71096,41.51,-87.6345,3.499
71097,41.6318,-88.0997,3.334
71098,41.7745124,-79.1128169,3.999
71099,41.4181,-87.7502,3.404
71101,41.4118,-88.1345,3.5490000000000004
71102,32.7817,-97.3474,2.97566666
71103,41.1263,-100.7641,3.074
71104,33.0016,-80.1799,3.399
71105,36.7895,-98.6649,3.219
71106,37.6895,-97.3443,3.299
71107,42.3981,-94.6289,3.21566666
71108,29.7649,-94.6787,2.80733333
71109,45.6958,-90.4018,3.31566666
71110,43.1893,-88.7285,3.289
71111,34.4559,-85.6965,3.479
71112,41.3113,-72.9246,3.549
71113,44.6483,-121.139,3.359
71114,38.1131886,-79.1128169,2.899
71115,38.6759,-87.5102,4.039
71116,32.7634,-94.3512,2.899
71117,33.3645,-82.0708,3.359
71118,42.4256,-89.0084,3.444
71119,32.1043,-81.2569,3.12233333
71120,33.0909,-82.0145,3.799
71121,32.2631,-107.7525,2.919
71123,32.747,-111.5992,3.139
71124,30.3322,-81.6749,3.849
71126,34.2121,-80.9921,3.07566666
71127,29.5891,-97.9676,2.94566666
71129,35.2083,-80.8303,3.499
71131,34.9442,-81.9251,3.30566666
71132,31.9113,-94.6826,2.959
71133,28.6675,-99.1765,3.399
71134,34.6072,-105.2126,3.499
71136,35.3778,-77.9717,3.39233333
71138,48.7548,-122.469,3.759
71139,41.6563,-88.4507,3.599
71140,43.0044,-88.8084,3.209
71141,40.647,-88.7841,3.349
71142,42.2596,-89.064,3.2840000000000003
71143,41.9092,-95.0643,3.209
71144,45.3018,-96.4415,3.379
71145,39.5352,-85.7793,3.599
71146,40.8161,-96.4329,3.239
71147,35.9785,-97.0301,3.01566666
71148,42.8928,-93.2086,3.15233333
71149,43.5966,-84.7759,3.619
71150,42.9243,-114.9479,3.78566666
71151,38.7285,-88.0839,3.280666666666667
71152,41.3977,-84.1244,3.697
71153,45.3193,-92.6936,3.499
71154,44.4294359,-79.1128169,3.499
71155,43.1346,-88.2226,3.37733333
71158,28.0557,-81.9545,3.53233333
71160,42.7945,-85.5153,3.6689999999999996
71161,35.5885,-78.137,3.149
71162,41.2443,-82.6088,3.614
71163,42.0938,-76.8097,3.899
71164,41.8436841,-79.1128169,3.999
71165,33.818,-81.0997,3.199
71166,38.4689,-107.859,3.39566666
71167,41.421,-88.2599,3.4450000000000003
71168,40.9645,-117.7247,3.744
71169,40.881,-85.5063,3.50066666
71170,46.9222,-98.0055,3.969
71171,31.1068,-97.3891,2.91233333
71172,30.1584,-96.3966,3.199
71173,32.1043,-81.2569,3.08233333
71176,34.2902,-83.8294,3.34566666
71177,34.5134,-89.9391,3.079
71179,34.2813,-81.601,3.33233333
71181,34.9442,-81.9251,3.11566666
71185,40.5212,-75.7772,3.329
71186,34.5211,-82.6478,3.089
71187,42.6995,-87.9019,3.794
71188,32.8065,-83.6974,3.089
71189,33.989,-81.2202,3.129
71190,41.5127,-109.471,3.6479999999999997
71191,40.7776,-111.9311,3.459
71193,36.7365,-95.9456,3.191
71194,35.538,-98.6853,3.13233333
71195,35.5923,-98.2911,3.13233333
71196,35.7452,-98.7451,3.13233333
71197,36.1345,-99.7727,3.23233333
71198,43.9693607,-92.0659824,3.569
71199,34.1346,-87.9755,3.55566666
71200,41.2627,-96.0529,3.28066666
71201,41.7661,-72.6834,3.509
71202,33.4928,-80.8671,3.23566666
71206,38.9554,-119.1101,3.679
71207,41.567,-87.8049,3.592333333333334
71208,37.5295,-77.4756,3.429
71209,28.3395,-82.2786,3.31566666
71210,32.7817,-97.3474,2.87733333
71211,34.8807,-92.1304,3.099
71212,36.1901,-94.1574,3.149
71213,36.317,-94.1531,3.009
71214,39.9716,-104.7963,3.234
71215,40.469,-104.9198,3.159
71216,41.8965,-93.592,3.09233333
71217,41.6985,-93.4556,3.095
71218,37.3833,-93.1522,3.15566666
71219,37.8201,-92.2202,3.099
71221,39.1238,-94.5541,3.389
71223,32.8302,-88.4771,3.21566666
71227,29.2803,-98.6556,3.049
71228,40.7461,-98.8458,3.299
71229,42.118,-88.043,3.399
71230,42.1956,-88.087,3.349
71232,43.851,-104.2123,3.324
71233,28.041,-99.3546,3.049
71234,29.9438,-89.966,3.139
71239,40.1365,-95.2337,3.15733333
71240,35.4085,-85.9639,3.32566666
71241,35.8713,-84.4959,3.169
71242,35.8697801,-79.1128169,3.49566666
71244,41.2279,-111.9682,3.37233333
71245,42.8724,-112.4647,3.40233333
71246,35.1984,-101.8316,3.04566666
71247,31.7879,-89.0362,3.16233333
71248,28.1587,-81.6083,3.289
71249,33.5967,-85.8687,2.999
71250,35.1872,-111.6194,3.609
71251,39.9888,-76.0212,4.199
71252,34.4781,-81.8638,3.099
71253,29.1456,-98.9049,2.96566666
71255,38.9946,-93.0308,3.284
71256,37.1473,-92.7689,3.02566666
71257,46.2722,-96.6118,3.499
71259,30.5068623,-79.1128169,3.16566666
71260,41.0989463,-79.1128169,3.45233333
71261,42.5074,-82.9369,3.899
71262,39.9544,-82.6878,3.46066666
71263,37.6307,-104.7818,4.249
71264,35.1054,-106.6465,3.20566666
71265,38.2221,-80.5363,3.599
71266,36.1955,-82.9655,3.55566666
71267,42.2749,-85.5882,3.642333333333333
71268,40.6024,-112.0008,3.43233333
71269,42.7179,-114.5159,3.394
71270,32.4543,-99.7384,2.87566666
71271,34.5297551,-79.1128169,3.219
71275,31.7162,-99.1303,2.93233333
71276,28.0557,-81.9545,3.25066666
71277,29.178,-82.1511,3.45733333
71278,42.9253,-88.8442,3.57733333
71281,34.8629,-114.1461,3.559
71282,30.1113,-97.3176,2.96566666
71283,32.2949,-81.0321,2.999
71284,34.7768,-89.4466,3.31566666
71285,47.6211,-122.3244,3.799
71286,26.6194,-81.8302,3.299
71287,29.9468716,-79.1128169,3.12566666
71288,39.8586,-82.8978,3.059
71289,26.6194,-81.8302,3.599
71290,31.5776,-84.1762,3.789
71291,38.6279,-88.9591,3.154
71295,38.9927,-80.2281,3.899
71298,32.0824,-96.4665,2.849
71299,31.5599,-97.1882,2.95566666
71300,42.2431,-84.4038,3.574
71301,40.2638,-89.2309,3.399
71302,41.9662,-91.6783,3.574
71303,44.0391,-88.7378,3.37733333
71305,29.1456,-98.9049,3.099
71307,37.0294,-88.3602,3.449
71308,36.204,-86.3481,2.91566666
71309,39.7248,-82.6049,3.38233333
71310,29.0085924,-79.1128169,3.52566666
71311,32.6612,-85.3769,3.26566666
71313,33.9949,-96.3923,3.489
71314,32.5185,-92.0774,3.16733333
71315,43.4173,-88.1818,3.55566666
71316,44.6627,-90.1728,3.47566666
71318,42.0064,-87.9921,3.517333333333333
71319,28.6929,-80.8468,3.689
71320,38.7717,-94.9706,3.699
71321,43.1145,-94.68,3.449
71322,45.2337,-88.0067,3.304
71323,40.2981,-111.6994,3.44066666
71324,34.7074,-82.4651,3.499
71325,32.5224,-93.6668,2.89233333
71326,41.322,-81.4451,3.989
71327,41.3099,-105.6085,3.24566666
71328,42.194543,-79.1128169,3.694
71329,5.534205,-0.4318518,2.90233333
71330,43.0671,-76.473,3.8289999999999997
71331,45.1365,-90.3436,3.42233333
71332,32.1148,-103.19,3.129
71333,32.3848,-98.9805,2.929
71334,31.854,-103.0924,3.089
71335,34.1911,-101.7235,2.909
71336,32.7133,-100.9116,2.98566666
71337,32.2147,-98.2205,3.159
71338,42.9794,-90.6491,3.424
71339,41.7288,-93.6031,3.099
71340,44.312,-94.4685,3.349
71341,36.0637,-87.3665,2.91566666
71342,44.7236,-94.4869,3.369
71343,32.0875,-98.3392,3.159
71344,33.191,-101.3814,2.944
71345,31.7127,-98.9767,2.949
71346,32.4543,-99.7384,2.889
71347,32.4056,-99.5039,2.889
71348,32.7281,-103.16,3.38233333
71349,31.7545,-103.1541,3.089
71350,32.3207,-102.552,3.39233333
71351,31.9005,-98.6043,3.159
71352,32.8497,-104.4268,3.399
71353,34.4289,-103.6296,3.81233333
71354,31.9005,-98.6043,3.16233333
71355,32.2147,-98.2205,3.159
71356,30.7857437,-102.8065415,3.379
71357,31.854,-103.0924,3.089
71358,32.401,-104.2388,3.194
71359,32.4543,-99.7384,2.87566666
71360,31.4424,-100.4504,3.19566666
71361,31.3743455,-79.1128169,3.20566666
71362,32.2147,-98.2205,3.159
71363,32.2147,-98.2205,3.159
71364,40.2891,-84.1667,3.33233333
71365,43.6147,-88.4953,3.099
71366,42.5865,-87.8773,3.719
71367,31.6289,-103.0403,3.459
71368,41.5565,-90.6053,3.324
71369,43.6005,-116.2308,3.69566666
71370,35.5182,-108.7431,3.159
71371,38.7059,-93.234,3.294
71372,46.9169,-95.0576,3.599
71376,26.7615384,-79.1128169,3.559
71377,39.9716,-104.7963,3.599
71378,33.5722,-112.0892,3.369
71379,34.7256,-92.3577,3.049
71381,46.0094,-91.4826,3.639
71382,43.4688,-88.8309,3.19566666
71383,41.5215,-85.0614,3.59733333
71384,43.4564,-96.8257,3.199
71385,39.801,-84.0094,3.679
71386,40.4608,-87.6635,3.234
71387,41.6963,-93.0403,3.249
71388,41.2166,-96.6172,3.174
71389,34.4233,-79.3689,3.12566666
71390,38.7296,-90.1268,3.4523333333333333
71391,34.7807,-92.2371,3.049
71392,41.2429,-87.6353,3.354
71393,45.3143,-94.3008,3.199
71394,32.4068,-97.2149,2.97566666
71395,42.966,-90.1297,3.489
71397,31.7324,-84.1688,3.109
71398,41.7779,-93.7134,3.159
71399,39.0047,-94.0659,3.22066666
71401,44.9497487,-93.0931028,3.51566666
71402,33.6815,-112.4515,3.383
71404,33.5722,-112.0892,3.35233333
71405,33.5722,-112.0892,3.369
71406,33.5722,-112.0892,3.319
71407,33.5722,-112.0892,3.35233333
71408,33.5722,-112.0892,3.38233333
71410,33.4015,-111.7178,3.35233333
71411,33.2825,-111.8514,3.35233333
71412,33.2825,-111.8514,3.35233333
71413,33.3985,-111.535,3.42233333
71416,32.1541,-110.8787,3.359
71417,32.1541,-110.8787,3.35566666
71418,32.1541,-110.8787,3.36233333
71421,31.8476,-106.43,3.229
71428,42.8643,-89.5402,3.604
71429,33.5722,-112.0892,3.369
71430,36.333,-86.7026,2.91566666
71433,41.9662,-91.6783,3.624
71434,43.1797,-95.8437,3.199
71435,35.2083,-80.8303,3.304
71436,44.3427,-106.7139,3.525
71437,43.4871,-112.0362,3.479
71438,32.0286,-81.1821,3.289
71439,30.6286,-87.0522,3.339
71440,47.6671,-117.433,3.984
71441,40.4517,-109.5378,3.44233333
71442,37.7031,-85.8773,2.919
71443,40.3627,-83.763,3.35233333
71444,37.2689,-93.1183,2.98566666
71445,43.7995,-90.0775,3.299
71446,41.5565,-90.6053,3.749
71447,44.1111,-88.7116,3.53233333
71449,36.2333,-115.2654,3.35566666
71450,34.8115,-106.7803,3.20233333
71452,33.7248,-102.7593,3.399
71453,33.373,-104.5294,3.28566666
71454,32.7281,-103.16,3.399
71455,33.6624,-101.6838,2.96566666
71456,35.17,-103.7046,3.355
71457,33.9839,-99.7241,3.199
71458,33.4703,-100.8556,3.199
71460,35.6431,-101.5964,3.149
71461,36.3765,-103.0189,2.96566666
71462,32.7281,-103.16,3.38233333
71463,32.7281,-103.16,3.21233333
71464,33.1597,-99.732,3.539
71465,32.4692,-100.4092,2.84566666
71466,33.1405,-100.2253,3.36566666
71467,34.4714,-101.304,3.159
71468,33.0156,-99.6716,3.129
71469,33.7248,-102.7593,3.399
71470,30.7857437,-102.8065415,3.379
71471,32.401,-104.2388,3.249
71472,32.6366,-100.7523,2.97233333
71473,34.0325,-98.92,2.999
71474,30.2138,-97.1211,3.499
71476,42.8372,-88.7341,3.499
71477,44.5447,-87.7065,3.48233333
71478,34.2662,-85.1863,3.199
71479,34.471,-84.4497,3.309
71480,36.058,-102.5123,3.43566666
71481,48.562,-97.1794,3.56566666
71482,47.5022,-111.2996,3.77233333
71484,31.9563,-83.7694,2.999
71485,34.7248,-80.7804,3.299
71486,38.6759,-87.5102,3.959
71487,38.9642,-112.3386,3.6420000000000003
71488,43.7468,-98.9569,3.57066666
71490,33.647,-85.5698,3.20733333
71491,36.7584,-89.5688,3.189
71492,38.1997,-86.3454,3.949
71493,32.5328,-92.6363,3.06566666
71494,42.9611,-78.4028,3.889
71495,39.6019,-86.1073,3.59733333
71496,40.848,-81.7743,3.499
71498,45.141,-89.1552,3.50733333
71499,43.006,-89.7316,3.589
71500,43.9706,-91.2654,3.33066666
71502,32.3848,-98.9805,3.14066666
71503,37.9753,-100.8527,3.729
71504,41.2279,-111.9682,3.379
71505,42.7846,-88.3973,3.174
71506,43.4015,-95.743,3.224
71509,44.419494,-79.1128169,3.599
71510,38.1924,-84.8643,2.919
71511,33.9508,-83.3689,3.31233333
71512,28.4773,-81.337,3.299
71514,31.8701,-106.6714,3.26233333
71515,38.314,-88.9174,3.444
71516,42.267002,-79.1128169,3.879
71517,35.6658,-80.4905,3.749
71518,35.0135,-90.7931,3.174
71519,32.3482,-86.2668,3.04233333
71520,44.8609,-92.6247,3.40566666
71521,42.8372,-88.7341,3.424
71522,30.6901,-92.2746,3.499
71523,33.1923,-87.4543,2.91566666
71524,40.8742,-81.3971,3.62733333
71525,35.9617,-83.1976,3.689
71526,42.9046933,-76.8627887,4.149
71527,41.5413,-75.9485,3.699
71528,44.7961,-106.9642,3.44233333
71529,44.8197,-91.4948,3.40733333
71531,38.7175,-95.0778,3.31566666
71534,38.9554,-119.1101,3.71566666
71535,40.6299,-116.9518,3.339
71536,35.1054,-106.6465,3.56566666
71542,40.5257,-104.713,3.399
71543,32.7865,-115.5595,4.839
71555,43.05194,-91.1409933,3.599
71556,44.9579,-90.8022,3.45233333
71557,35.7432,-95.3567,3.01566666
71558,34.6394,-102.723,2.994
71559,32.2115,-99.7983,2.91733333
71560,32.6663,-107.1644,3.799
71561,31.8868,-97.0799,3.06566666
71562,42.9463,-74.3704,3.999
71563,43.3012,-91.7839,3.579
71564,47.3689,-102.7472,3.549
71565,31.8476,-106.43,3.19566666
71566,44.1715,-93.9772,3.499
71567,41.933155,-79.1128169,3.649
71568,38.8122,-94.9275,2.999
71570,36.0903,-89.8402,3.399
71571,28.5404,-82.3903,3.299
71572,37.1236,-77.2249,2.999
71573,27.9945,-82.4447,3.299
71574,32.536,-82.928,2.999
71575,32.8583,-96.9702,2.93566666
71576,32.8583,-96.9702,2.90066666
71577,36.4426,-103.1574,3.199
71578,33.2198,-86.8225,2.999
71579,43.7403,-87.7316,3.24233333
71580,41.7187,-112.189,3.444
71582,34.772,-80.3897,3.38566666
71583,27.9195,-81.5961,3.799
71586,42.7360902,-79.1128169,3.679
71590,36.3623,-104.5997,3.529
71592,36.8743,-95.0946,3.099
71594,41.6696,-85.7075,3.799
71595,39.7098,-91.3939,3.13233333
71596,33.3705561,-79.1128169,3.359
71597,34.0665,-102.5243,3.199
71598,32.8955,-97.5379,2.919
71600,31.7183,-96.1697,3.439
71601,35.6936,-78.6181,3.369
71602,42.2263255,-79.1128169,4.20579979
71603,32.8335,-109.6964,3.86233333
71604,40.7776,-111.9311,3.44566666
71605,32.8837,-105.9625,3.06233333
71606,33.5147,-102.0067,2.91566666
71607,47.1279,-119.2759,3.889
71608,45.5616075,-94.1642004,3.29066666
71609,35.4417,-95.9864,3.02566666
71610,32.532,-83.0805,3.83233333
71612,30.635,-81.5678,3.27066666
71614,35.122,-81.5182,3.359
71615,35.065,-98.2443,2.999
71616,32.8169,-98.0776,2.94566666
71617,29.4923,-82.8682,3.58233333
71618,39.7444,-94.2329,3.689
71619,36.0956,-79.8271,3.199
71621,34.1911,-101.7235,2.89566666
71622,30.5408,-88.1885,3.39233333
71623,31.7006,-87.7748,3.719
71624,40.7407,-114.0783,3.38566666
71625,37.4752,-105.877,3.349
71627,33.0352,-83.939,3.089
71628,33.1254,-86.7449,2.999
71629,45.5612,-93.2283,3.399
71630,36.3853,-80.4735,3.429
71631,34.5731,-86.9905,3.099
71632,32.2947,-81.2353,3.33066666
71634,34.2692,-88.7318,3.149
71635,35.849,-86.4121,3.049
71636,35.849,-86.4121,3.03233333
71637,33.5874,-102.1636,2.959
71638,29.565,-98.2535,2.91566666
71639,39.6718,-80.8737,3.899
71640,33.9368,-83.7102,3.31233333
71641,33.5722,-112.0892,3.23233333
71642,36.9426,-111.5071,3.45566666
71643,32.4068,-97.2149,3.20566666
71644,32.3996,-100.8582,2.92566666
71646,30.4169,-87.0229,3.599
71647,37.9459,-91.7607,2.98233333
71648,36.5692,-87.3413,2.91566666
71649,32.7566,-98.9125,3.30733333
71650,31.8955,-100.4857,3.26566666
71651,30.0758,-97.8487,2.91566666
71652,41.0798,-81.5219,3.769
71653,37.2659,-107.8781,3.299
71654,42.1003,-88.9941,3.749
71655,38.2239489,-79.1128169,3.499
71656,45.1998,-96.0225,3.44566666
71657,37.1262,-92.1032,3.259
71659,41.83794355,-72.26236509,4.359
71661,35.457,-93.4803,3.39233333
71662,41.4462,-97.7322,3.289
71663,34.9911,-101.919,2.90066666
71664,39.4582,-77.9776,3.999
71666,44.7545,-93.3632,3.799
71667,28.5404,-82.3903,3.399
71668,35.7842,-80.8713,2.859
71672,32.2461,-97.7442,3.589
71673,34.5211,-82.6478,2.959
71674,45.5612,-93.2283,3.424
71676,40.3991,-86.8593,3.15733333
71679,35.1984,-101.8316,2.96733333
71680,33.9508,-90.7653,3.199
71681,41.718,-94.9284,3.31566666
71682,41.6701,-87.7368,3.3989999999999996
71683,41.5188,-88.1499,3.799
71685,31.1873,-94.7833,3.199
71686,32.4698,-100.0111,2.87566666
71687,32.3996,-100.8582,2.94233333
71688,42.523,-89.0184,3.374
71689,43.1928301,-79.1128169,3.24733333
71691,35.1075,-101.3629,2.929
71692,34.1373,-83.6021,3.239
71694,43.0658,-85.9341,3.5490000000000004
71695,43.8241,-91.2268,3.384
71696,32.4653,-93.7955,3.199
71697,41.1615,-79.0827,4.019
71698,41.6559,-91.5303,3.134
71699,42.5865,-87.8773,3.744
71700,30.109,-83.5821,3.699
71701,44.4308,-88.0785,3.349
71702,36.5781,-79.8583,3.909
71704,32.91,-96.6304,2.89733333
71705,27.7254,-97.3767,3.199
71706,33.9932,-81.0936,3.309
71707,40.042,-76.3012,3.999
71708,37.5295,-77.4756,3.699
71709,35.066,-85.2481,2.994
71710,41.8387,-94.0938,3.06066666
71712,38.9935,-110.1723,3.28233333
71713,35.8212,-90.6791,3.464
71714,25.784,-80.2101,3.28733333
71715,31.4424,-100.4504,3.19566666
71716,32.401,-104.2388,3.194
71717,42.6007,-88.7129,3.199
71718,42.0256,-93.6217,3.174
71719,45.2536,-92.9582,3.36233333
71721,38.6586,-87.1591,3.46233333
71722,40.1327,-104.538,3.154
71723,35.5479,-100.9651,3.079
71724,32.8169,-98.0776,3.00566666
71725,31.2253,-101.9395,3.499
71726,44.3238384,-79.1128169,3.724
71735,46.2506,-119.1305,4.589
71736,34.0566,-84.6716,3.209
71737,30.3322,-81.6749,3.249
71738,42.728,-90.4681,3.514
71739,32.3658,-81.8845,3.28566666
71740,33.5303,-81.7271,3.17233333
71741,33.4275,-82.3131,3.599
71769,35.9441,-78.109,3.469
71770,41.1353,-75.9045,3.58733333
71771,37.6059,-93.4175,3.374
71772,45.4127413,-92.6516763,3.524
71773,41.9902,-92.5803,3.399
71774,39.2948,-90.4062,3.3190000000000004
71775,37.0466,-100.9295,3.319
71776,32.6612,-85.3769,2.999
71779,33.5722,-112.0892,2.92233333
71784,28.0557,-81.9545,3.289
71785,40.9505,-75.9725,3.839
71786,40.112,-79.3808,3.259
71787,40.0623,-95.5989,3.239
71792,43.8736,-95.1201,3.349
71793,39.0052,-77.405,3.659
71794,46.4522,-90.1505,3.283
71795,33.039291,-85.0313269,3.899
71797,41.6483,-93.4783,3.199
71798,46.2708,-122.905,3.659
71800,37.916,-91.9004,2.97233333
71801,42.781,-96.1733,3.45566666
71802,30.8926,-102.8842,3.029
71803,32.0243,-102.1147,2.94066666
71804,41.7237,-88.3633,3.599
71805,36.02,-86.5586,2.899
71806,27.2413,-80.8298,3.299
71807,44.5148,-87.9895,3.29066666
71808,35.066,-85.2481,3.01566666
71811,40.042,-76.3012,4.129
71812,43.6237,-87.7888,3.24233333
71813,42.6715,-91.9131,3.58233333
71814,29.2152,-99.7782,2.874
71815,41.2279,-111.9682,3.38566666
71816,39.7069,-111.8326,3.40566666
71817,44.8029,-91.4385,3.33233333
71818,39.8456,-89.5363,3.439
71822,32.30456,-79.1128169,3.53233333
71823,42.4698,-93.9968,3.059
71824,29.4632,-98.5238,2.92233333
71826,46.4775,-90.0498,3.283
71827,45.077,-94.1877,3.474
71828,44.8228,-87.366,3.58233333
71829,46.7756,-92.1393,3.499
71830,34.89,-91.1902,3.199
71831,36.2837,-97.3094,3.389
71832,41.0207,-81.8671,3.08233333
71833,31.5318,-87.8915,3.899
71835,31.911,-87.7419,3.599
71836,35.5943,-77.376,3.499
71837,39.4337,-77.4141,3.899
71838,39.8723546,-79.1128169,4.099
71839,40.5212,-75.7772,3.699
71840,41.7136,-71.1015,3.949
71841,39.1235,-94.7443,3.34566666
71844,41.3044,-82.9781,3.379
71845,32.7493,-98.0117,2.984
71848,32.3958,-82.0621,3.249
71849,35.1984,-101.8316,3.089
71850,43.5682,-87.8243,3.239
71851,31.8868,-97.0799,2.89233333
71852,45.8271,-91.886,3.599
71853,32.4056,-99.5039,2.90066666
71854,33.7672,-96.5808,3.239
71855,43.1065,-76.2095,3.659
71856,36.9323,-84.1006,2.999
71857,33.5646,-81.8078,3.159
71858,32.512,-92.1513,2.89233333
71859,31.9262,-97.6501,2.96566666
71860,30.3688,-89.7495,3.164
71862,41.7722,-81.0529,3.849
71864,37.9970626,-79.1128169,2.98566666
71865,32.9169,-96.4374,2.924
71866,38.1663,-85.6485,2.919
71867,45.4649,-98.4686,3.10733333
71868,28.8359,-82.488,3.31566666
71869,32.1951,-81.1991,3.18233333
71870,33.178,-86.2605,3.799
71871,44.627,-91.9607,3.43066666
71872,41.5371,-94.0103,3.224
71873,45.1671,-92.9588,3.37733333
71874,40.0271453,-78.5237447,4.099
71875,32.1526,-94.3368,3.10233333
71876,35.7414,-84.3701,3.58733333
71877,41.3749,-88.4304,3.789
71878,39.7248,-82.6049,3.27566666
71879,41.5095,-87.9703,3.699
71883,30.5396,-97.544,2.91566666
71886,31.1449,-81.4746,3.074
71887,40.9614,-96.4433,3.399
71888,43.1646,-111.02,3.799
71889,34.2433,-111.3195,3.709
71890,35.1872,-111.6194,3.689
71892,27.4901,-82.5757,3.499
71893,25.784,-80.2101,3.471
71894,31.6134,-94.6528,3.029
71897,31.0407,-104.8341,3.459
71898,40.5217,-88.9884,3.439
71899,41.4195,-91.068,3.439
71902,27.5625,-99.4874,2.84566666
71903,32.9693,-97.6804,2.919
71904,41.7722,-81.0529,3.08233333
71906,41.1950369,-87.1986403,3.24233333
71909,33.4473361,-84.1468616,3.199
71910,44.2996,-93.2789,3.424
71911,39.2218,-111.023,3.439
71912,33.0362,-96.5161,2.96566666
71913,39.4149,-86.4316,3.599
71914,36.8381,-87.4775,3.474
71916,33.173,-80.0107,3.31233333
71919,33.3715,-97.1678,2.97566666
71922,39.0152,-96.2871,3.299
71923,39.7238,-82.9575,3.10233333
71924,41.251,-79.4626,4.13233333
71925,35.066,-85.2481,2.91566666
71926,38.8802,-94.5227,3.199
71927,34.6565,-99.3061,2.979
